Track ID 	 Topic 	 Lyrics 
1685076	Love	One evening just at sunset We laid him in the grave    
9332943	Love	Carpenter, Carpenter Won't you build a sail?  Where our children may grow Build on a foundation Carpenter, Carpenter Won't you build a sail    
22470628	Love	There was nothing left Just a little bit of oil That was all she had Situation looked hopeless Life seemed empty    
47593462	Love	veryine is here loving spotify and i will love life for ever \nd i liek got to lo e that world of this nice house hikd    
9451535	Love	I have a family they live in my mouth They're drunk on my booze and they're shouting out I want them evicted, I want them chucked out Squatters from Hell the direction's south I got a family in, a family in A family in my mouth    
8211138	Love	Listen to the laughing waters rolling down the stream If the sun would come tomorrow it would be a dream Because tomorrow a family reunion is taking its place in the park Tomorrow's family reunion and it will be there after dark     
47687719	Love	Ooh, oh, ooh Day by day It's just you and me Like family, baby    
43210084	Love	They're creepy and they're kooky Mysterious and spooky They're altogether ooky The Addams Family.    
5977216	Love	There is no valor without honor This large family is the bella famiglia He who deserves it stays, he who doesn't leaves There is no forgiveness, there is no pity  Soon Tano will turn seventeen he'll Learn the laws of the family The first one is silence Then is apprenticeship will ready begin You will meet the members and Finally see the head of the family From then on you will be a man of tradition    
1496384	Love	You smelled the smoke, but you were in dreamland taking tea with your friends    
39875236	Love	"Hey Gyp, got a minute?" "For you, Frankie, always." "Tommy's in a little trouble."    
2234935	Love	I play our game You teach me how to say I try to start the fire That burns the family tree    
11972709	Love	We're baking bread That's how we spend our time So happy baking bread And all we do is fine There are no better times     
1400733	Love	it was a night to hot to sleep we went to town where people meet we had a drink or two and everything was oh so nice  she came along with two of her kids agatha was her name she said and i'm ashamed to say that we thought they were mice  she turned and said hello and for a slice of bread she'd stay we said "how's your family?" and she said "well they're ok"  her name was agatha her tail was long and red and though it's oh so sad agatha the rat is dead  white powder they sold in that place    
1006589	Love	When all the words just fall across the floor and daytime is the nighttime of your soul and you just can't find the truth behind the facts and every dream is torn apart and you just can't seem to act Know it's running in the family    
1383411	Love	Around unbroken circle, listening to oracle Campfire is glowing true blood red Loved ones and family far away We're getting closer every day  Our New Discovery will change the future of the world Our New Discovery will change the future of the world    
73937020	Love	Old is warrior Drink the poison I am warrior Crush your head in  Who is at the door Blasting life away?    
24669318	Love	we what family we thats movement we your step to fiengger hardcore kids  we what famaily we what movement we your step to fiengger hardcore kids  step up for my fried because hardcore kids    
59780541	Love	Don't wait fro the World To be Ready Go fight them and be Brave get gggg6 I was thinking about the same time. I am a beautiful person. I am a beautiful person.    
220333	Love	Welcome to the rat traps and to my neighborhood everybody's struggling and misunderstood  the dope man and the hookers and the poor Hispanic family have all been praying dying in this reality     
